id,created_at,text
1153477590457430021,2019-07-23 01:31:02,A moving and compelling take on the US felony murder rule (Michigan's felony murder rule fell in 1980 via a court d… https://t.co/v7U6Qrovia
1153287811212173312,2019-07-22 12:56:55,"This particular statistic is amazing. Russia, Canada, and the USA - just these three countries together - are estim… https://t.co/IFSDg4SujV"
1153280778530435073,2019-07-22 12:28:59,"Raj Chetty, himself a participant in the American Dream, is uniquely poised to understand and help maximize the fut… https://t.co/qtSmOl6Kdg"
1153015443000614912,2019-07-21 18:54:38,"Thank you for your leadership on this issue, Brian Calley. https://t.co/N8dGC7gW6g"
1152233792918175744,2019-07-19 15:08:38,"""If we like someone, we're gonna take 'em to heaven.
If we like a pair of shoes, we're gonna buy eleven."" https://t.co/NVR0zAi5wc"
1151912673866649601,2019-07-18 17:52:37,"Just realizing there is actually a ""FaceApp"" and it's not like when people say sportsball."
1151814948428926977,2019-07-18 11:24:18,Original reporting worth reading. The near term mission landscape changes mean more collaboration between Special O… https://t.co/LfyuJE4XF1
1151616861957525504,2019-07-17 22:17:10,"Please join us in support of our fierce advocate in LA sing, Rel. Hood. https://t.co/oXFcWCiZS8"
1151160681384861696,2019-07-16 16:04:28,We are less for being robbed of this gentle woman and fearsome advocate and historian. https://t.co/azAJ6SUd6R
1151122613592363009,2019-07-16 13:33:12,Apparently the terrorists were trying to sell an *air-to-air* missile without an explosive charge / warhead over Th… https://t.co/Xmq4Cuuqqj
1150935867013455872,2019-07-16 01:11:08,"""If our souls met—yours and mine—they’d fight to the death. But after they had torn each other to pieces, to the ve… https://t.co/XRLv4oGMB8"
1150542445463121920,2019-07-14 23:07:49,"AMLO has not been playing games when it comes to slashing waste … the President flies economy, has set his own sala… https://t.co/2BWymKm82R"
1150430345076101120,2019-07-14 15:42:22,"We were unexpectedly taken, in particular, with Ali Banisadr's evocative not-so-abstract art.

The lobby installati… https://t.co/MJKTYUQQSr"
1150385814272204801,2019-07-14 12:45:25,This loophole should be closed. There just isn't any need for it in the modern economy. https://t.co/P9trg0HUp1
1150005541768486912,2019-07-13 11:34:21,Al Letson's one man story about his own experience covering and then finding himself in the middle of protest... https://t.co/JzkrGuquhw
1149832586048475137,2019-07-13 00:07:06,Thank you Senator Winnie Brinks! https://t.co/ap7erRzJcS
1149778375986372609,2019-07-12 20:31:41,"This is worth reading for the story of Ms. Nuetzl, a 60-year-old ""natural born"" US citizen from Gainesville/Ocala,… https://t.co/pMZ81rs44T"
1148936142391259141,2019-07-10 12:44:57,"The watchful among you may notice that we are still not married, for which I and the Mister humbly apologize. We wi… https://t.co/cYaSggYCpV"
1148185511271567360,2019-07-08 11:02:12,The Federalist is surprisingly sensible on this. It seems to be Ms. David's first piece with them (I'm not sure if… https://t.co/Nua4fvJj40
1147924825622679552,2019-07-07 17:46:20,"This is a dynamic group of leaders in this field, including some of my friends (and inspirations)! If you can make… https://t.co/zXJt03BBma"
1147493257317928962,2019-07-06 13:11:26,To live freely is the hardest and worthiest of human aspirations. https://t.co/IWi6mr5pY0
1147092357420113920,2019-07-05 10:38:24,"My parents didn't leave anything like Ms. Kanzer's situation in the dying Soviet Union, but like me, I bet almost e… https://t.co/1ekhMeskWq"
1146868259750383617,2019-07-04 19:47:55,This analysis of Subway's business practices is really interesting... and worrisome. The company is so non-transpar… https://t.co/kbOC1pyOdy
1146500199394791424,2019-07-03 19:25:23,I had a dream last night where we were searching for Iago and wound up in a pool hall chatting to a nonbinary perso… https://t.co/NtCnEUKm3q
1146484540824870912,2019-07-03 18:23:09,My credit score is four years higher than it was and the problem with the way we do things looks four times worse. https://t.co/QJkrtitL7o
1146367485266071552,2019-07-03 10:38:01,A really good move at the ECB. https://t.co/jMea3Ux3IG
1146036069223280640,2019-07-02 12:41:05,DRM-stripping for personal use should be legal... the DMCA has always been wrong about this. https://t.co/Wwj3OXaOxc
1146035363670102017,2019-07-02 12:38:17,"When it comes to Confederate statues, the approach I've supported has been removal and recontextualization, which h… https://t.co/U7nHNzPmYK"
1145380362765393922,2019-06-30 17:15:33,"This was brilliant. ""When I say Marsha you say P.! When I say fami- you say -ly!"" https://t.co/57JmUvUZWY"
1144576637004070914,2019-06-28 12:01:50,"The way that Microsoft rolls these things out is still so confusing. Of the three PCs I use running Windows 10 Pro,… https://t.co/JCRHqLKYcI"
1144294902886535168,2019-06-27 17:22:19,"Put a new convertible with a metal roof and a panoramic sunroof on the market, preferably with a back seat, and I w… https://t.co/VC7f46g4wd"
1144191541541560321,2019-06-27 10:31:36,https://t.co/SYw5egBGu3
1142485861805809665,2019-06-22 17:33:50,Enjoying some of the new pieces here. And how funny that I just posted about children's stories only to find a wond… https://t.co/gxa9RFMDVc
1142405381513256960,2019-06-22 12:14:02,Sadly I work with children whose parents laugh (most of the time) when I ask if they will listen to a bedtime story… https://t.co/4QFJ8KztT9
1142219160853897217,2019-06-21 23:54:04,Justice Thomas's dissent against Justice Kavanaugh's opinion is absurdist even for him (I cannot believe that I am… https://t.co/Wxl0CRAMAO
1142217386919112705,2019-06-21 23:47:01,They were trying to bribe flyers to sit my flight to Norfolk out till the morning for $600. Now I had a talk to giv… https://t.co/mFyheDCL8j
1141717916590714880,2019-06-20 14:42:18,"The long arc of civilization is that the world has become a more peaceful and less bloody place, century by century… https://t.co/VKuvQzRuoi"
1141293205977255936,2019-06-19 10:34:39,I don't really watch TV but I would watch this. #AutismFamily https://t.co/6jtDLiPc9g
1140640279332118530,2019-06-17 15:20:09,Thank you Jewish Theatre Grand Rapids and Sammy AP for this challenging production and for continuing to create the… https://t.co/1S5OITffSz
1140574270495567872,2019-06-17 10:57:51,"It *is* the Federalist so who even knows if they're joking or serious (about this or anything), but, oh, what the h… https://t.co/uiwQO0Kz6I"
1140387887910936577,2019-06-16 22:37:14,I'm so thankful for the opportunity to serve and build alongside these wonderful leaders. Diversity is rightly and… https://t.co/mpEu4HIDnE
1140234018841120768,2019-06-16 12:25:49,This week's Crains Detroit Business Detroit Rising offers detailed analysis of the rhyme and reason (if there has e… https://t.co/ChfPhiSfnH
1139500073958723584,2019-06-14 11:49:23,This is an interesting analysis - Parolin's journal article is in Socio-Economic analysis. It documents the signifi… https://t.co/AtTRY6BpH6
1138759590068314112,2019-06-12 10:46:58,"First Step, a bipartisan legislative action signed into law by Mr. Trump in December, has brought freedom to 1,000… https://t.co/Qy6UebRjAo"
1138466842425659392,2019-06-11 15:23:41,That... is a major development in this story. Wow. https://t.co/02qXnF2NIL
1138397222700310528,2019-06-11 10:47:02,Museo Novecento Firenze had some amazing installations looking at the impact of climate change and the future of ur… https://t.co/TcmmECCh5N
1138156914465021952,2019-06-10 18:52:08,"Sigh. 

""Anyone who thinks that being transgender is a response to ideology...has not spoken to many transgender pe… https://t.co/KtZjF2Pmjr"
1138152369580060673,2019-06-10 18:34:05,Come have a beer with this woman who has done so much in service of Michiganders. https://t.co/F5n03puBnB
1137728501388316683,2019-06-09 14:29:47,"Out of the ton of Florentine photos I have in my camera roll, I do have to say this was a really impressive street… https://t.co/eeaLN3iqT3"
1137712947940274176,2019-06-09 13:27:59,"""One even appeared to urinate on an Israeli flag."" (Unbelievably, a British newspaper is not just saying this happe… https://t.co/qn4f3z4Bgh"
1137709916691587072,2019-06-09 13:15:56,Teri Jourdan introduced me to this song while we were driving through East Grand Rapids in my Muffy-from-the-countr… https://t.co/ib5yBjkff8
1136967087291805697,2019-06-07 12:04:12,"""We Americans are not at our best when we launch off on holy wars."" 

Become America sounds like an interesting dov… https://t.co/CBqsBXllvh"
1136583973730045952,2019-06-06 10:41:50,"An intimate look at the lives of several nonbinary Americans, including genderqueer therapist Laura Jacobs! https://t.co/wcQLs07DEo"
1135860216652849153,2019-06-04 10:45:53,There are still bipartisan bills that succeed in Washington. There are some interesting ideas here... maybe it gets… https://t.co/8KYhRCQIdE
1135528378986094594,2019-06-03 12:47:17,"Delta travelers: How's international return online check-in work? Never avail, or is it avail if 1st flight leg is op'd by Delta?"
1134519722169577472,2019-05-31 17:59:14,So excited to see Jonathan stepping up for our community! https://t.co/wJb1WMggNL
1134033741658107905,2019-05-30 09:48:07,"So sad Iago isn't with us on this trip, but #Catcation3 is already planned. https://t.co/xvZ7h7hkkI"
1132258286219268097,2019-05-25 12:13:06,Read banned books. Share banned books. End the bans. https://t.co/RshgOjk9Hz
1132257833565790208,2019-05-25 12:11:18,Read banned books. Share banned books. End the bans. https://t.co/S5b1EcD7H4
1132119392567943168,2019-05-25 03:01:11,"Fred Sebulske, Kyle Los, everyone at Actors' Theatre Grand Rapids for Sweat. Thank you so much. This is why theater matters."
1131941673385250816,2019-05-24 15:15:00,One of the downsides to the way this deal was reached is how little we know about what's in it. Thank you to the st… https://t.co/cmXCVEtnmi
1131558138925260800,2019-05-23 13:50:58,TBH I am quite curious to see with my own eyes what the mood is like on Italian ground in a few days - the EU parli… https://t.co/HZR5hxArgS
1131286298709377025,2019-05-22 19:50:46,And this is what women deal with.... https://t.co/vd6vtmAom6
1130962970413096962,2019-05-21 22:25:59,"Associations between increasing air pollution and ADHD are well established, but this is one of the first studies t… https://t.co/szSmiL1R94"
1130488203230752769,2019-05-20 14:59:25,Credit where credit is due. Justice Gorsuch and the others deserve praise for holding the US to its contractual obl… https://t.co/Lhd8DppJab
1129188326332878849,2019-05-17 00:54:10,https://t.co/kv7XesYo5y
1129014400789155840,2019-05-16 13:23:03,I've shown data from the stage and talked about how air pollution rates influence autism rates... they are known to… https://t.co/1oECKf8gpf
1128621485776691200,2019-05-15 11:21:45,It's funny that I still remember what this is talking about. Let it be a word to the wise for my friends in the non… https://t.co/rtilgfr6E1
1127633402163867648,2019-05-12 17:55:28,"The best way to celebrate Mother's Day is to fight, as mothers, on behalf of mothers, alongside mothers, against in… https://t.co/az6iPTjkBo"
1127559491548000257,2019-05-12 13:01:46,"If you don't want people to know what the measurements are, make sure you break all the rulers. https://t.co/U0ZOJWUDnK"
1126976039433928710,2019-05-10 22:23:20,https://t.co/rTdzgI3WD8
1126440374438957056,2019-05-09 10:54:48,This isn't a reasonable business practice. https://t.co/5CoX6D8pWb
1125842650693812224,2019-05-07 19:19:39,"Because we cannot work together to make common sense changes, let's just write a completely foolish bill, punt it o… https://t.co/hxzVl7C34Z"
1125820209355546627,2019-05-07 17:50:29,Best Conference Ever. #YouKnowYouWantTo https://t.co/BlASb0NTdD
1125802424172797953,2019-05-07 16:39:48,"The newly revealed exploit, from early 2016, is ""is the latest evidence that the United States has lost control of… https://t.co/EFjWOzHcYW"
1125715455400980480,2019-05-07 10:54:14,"The city of Grand Rapids does not have a local ballot today, correct? Or does it?"
1124285936626544640,2019-05-03 12:13:50,"Notwithstanding significant missteps, including the major failures surrounding the residency bribery case, this has… https://t.co/V47phNweb4"
1123899635150610433,2019-05-02 10:38:48,"Great....

I do wonder how long our government has known a high level Venezuelan official was trying to create Hezb… https://t.co/9VAHhIecEX"
1122627708050079750,2019-04-28 22:24:37,"Ask me how much I love my one-eyed cat and I will tell you, this is how much I love my one-eyed cat. #HesNotWinking #ThankYouTeri"
1122487643583991808,2019-04-28 13:08:03,"The card reads ""Ovary House"" so we're keeping it forever. #HappyBirthdayToMeDayAfterTomorrow — at Oviatt House Bed… https://t.co/AXJLF69fd3"
1121774576118239232,2019-04-26 13:54:35,"I'm known as the trauma lady. 
I'm rebranding as the resilience lady.
—Allison Sampson-Jackson
#TogetherTheVoice"
1121772258421280768,2019-04-26 13:45:22,"""I'm known as the trauma lady. 
I'm rebranding as the resilience lady.""
—Allison Sampson-Jackson
#TogetherTheVoice"
1121601672223121409,2019-04-26 02:27:31,I want to hear this one last hurrah for this brilliant star too soon extinguished. https://t.co/wlRSeocK5F
