id,created_at,text
1180519206892314624,2019-10-05 16:24:46,"👈#NotABot👇

#WeThePeople https://t.co/wbaddEYBeq"
1180518995239288833,2019-10-05 16:23:56,@BrysonVapeShop Ohhh.... never tried that!
1180518794894172161,2019-10-05 16:23:08,"#LOUDER, Dr. Harpur.

#HarmReduction.

#Choice.

Thank you. https://t.co/qkpQ5GJJvl"
1180518478345887746,2019-10-05 16:21:52,"#LOUDER, Mr. Chivers. https://t.co/9t7LUPDMCE"
1180517932411101191,2019-10-05 16:19:42,"As long as I have salt with my cardboard, I'll be fine!!!🤣 https://t.co/NdHdgBnVBc"
1180517701845999616,2019-10-05 16:18:47,#Louder. https://t.co/eTXIpwqxu4
1180515564374171648,2019-10-05 16:10:18,WHERE are #WeThePeople's #PublicHealth? https://t.co/3v83GAOawb
1180515271892705280,2019-10-05 16:09:08,"@bodhicat54 See! 

YOU inspired me to think of that q.

#WhatFigSaid."
1180514994968023041,2019-10-05 16:08:02,"@eJuicefairy @JeromeAdamsMD @Surgeon_General We're COMING!

(This is for you, @Alan_Beard, from the #BackWoods Back… https://t.co/MVtef6TjpH"
1180514081259819009,2019-10-05 16:04:24,"@nicfixedDOTcom @JeromeAdamsMD @Surgeon_General Goodness, I thought I was the only one laughing for a minute!"
1180513057635815425,2019-10-05 16:00:20,"@bodhicat54 I'm wondering too &amp; amateurishly asking if they're all pod systems, &amp; if something else is masking the… https://t.co/EgThtv2Hmt"
1180510745492119552,2019-10-05 15:51:09,@SuckMyMod @jop75ewing #NotABot
1180510531477803013,2019-10-05 15:50:18,"@GooseGirlFL @FDATobacco @samhsagov Here's how NGO's do it!

@FTC 

https://t.co/dOxpmcHd0z"
1180509681971806208,2019-10-05 15:46:55,"Here, just use this one. https://t.co/DLnclfriN5 https://t.co/25tQTq0azz"
1180509071067222016,2019-10-05 15:44:29,"No, I don't. 

But thanks for asking. https://t.co/leMwkS23hZ"
1180507748460634112,2019-10-05 15:39:14,"Same question, @realDonaldTrump. A few of my friends and I are coming to #WashingtonDC.... got any extra room?… https://t.co/cANEFjuIea"
1180505135165902855,2019-10-05 15:28:51,@NYSMom4Kiddos @FDACommissioner @ParentsvsVape @truthinitiative @TobaccoFreeKids @FlavorsHookNYC @Not4Kids1… https://t.co/9LgGZSJZhL
1180503786982428678,2019-10-05 15:23:30,⌛️ https://t.co/n30DYymVh3
1180503254721007616,2019-10-05 15:21:23,"Hey, @JeromeAdamsMD.

I'll be in Washington on the 9th of November.

Maybe my wife and I can crash at the… https://t.co/PF2I2AJZjY"
1180499603030003712,2019-10-05 15:06:52,"Combustibles are safer!

Read it yourself:

https://t.co/6efyjhyoKD

👇🤔🤷‍♂️🤷‍♀️ https://t.co/QUsmkwPXGE https://t.co/mJOlqHoiRM"
1180499166759395330,2019-10-05 15:05:08,"@OhCanadaLady OH, Canada Lady, I adore you."
1180499041785921536,2019-10-05 15:04:38,"#HowManyMORE, @Surgeon_General ? https://t.co/RGpOEV8qG8"
1180498888391827458,2019-10-05 15:04:02,@BrentClevelan11 @FirstLuvNY @barsky_robin @NYSMom4Kiddos I hope they no longer do that.
1180498437701357568,2019-10-05 15:02:14,"@LungAssociation Even more of you want more cigarettes.

Why is that?

https://t.co/6efyjhyoKD https://t.co/SccXIfzU2A"
1180480287702179840,2019-10-05 13:50:07,@Stephen_Sard @WiredUK https://t.co/Ibz8lTkGEC
1180479870108884992,2019-10-05 13:48:27,"Still waiting? How about brunch, Dimi?

#BringPhilAlong! https://t.co/Js5vVD7zPh"
1180476335547920385,2019-10-05 13:34:25,"#HOWManyMore deaths?

Isn't this important enough to be explicit w/a #press conference where #press #media reports… https://t.co/s2bg76yCEc"
1180468092725612544,2019-10-05 13:01:39,"Funny, one of you is wrong.

Which is it.

You, @CDCDirector, or @FDACommissioner. https://t.co/N2YWeb4xK5 https://t.co/3CRi8DzLab"
1180360361402421249,2019-10-05 05:53:34,"@PaulBates7 No - trial by fire on it - we knew it, but @figramsey was on a #RantRoll."
1180346442260652032,2019-10-05 04:58:16,#LOUDER 👇 https://t.co/EWC6jOJYQl
1180341050579263488,2019-10-05 04:36:50,AAAAAAAAAhahahahahahahahahahahahaha😂🤣🤣😂😂🤣 https://t.co/DypFez3hKD
1180283925329039361,2019-10-05 00:49:51,https://t.co/YDhc7FtyfR https://t.co/UgmpriYOYH
1180283739714310144,2019-10-05 00:49:06,https://t.co/3HQSQoREgS https://t.co/VUqn3Q456X
1180282507943710720,2019-10-05 00:44:13,https://t.co/olcYAfk5qS https://t.co/2VYdBRpQeF
1180276996833730562,2019-10-05 00:22:19,"Excellent questions keep coming, @JeromeAdamsMD. 

Meanwhile... another tragic death in Michigan.

YOU still haven'… https://t.co/BKIO96d02H"
1180276028276695040,2019-10-05 00:18:28,"Is the Synar Amendment strictly for recruiting new smokers, not prevention? https://t.co/3p6NDe5PY6 https://t.co/5Eab9bkfb0"
1180265343115284480,2019-10-04 23:36:00,#LOUDER. https://t.co/LnbDQ2mA51
1180264287681552384,2019-10-04 23:31:49,"#HowManyMoreWillDie, @JeromeAdamsMD @Surgeon_General?

#NotONE is nicotine related. https://t.co/yLDJe5ZjaF

Do you… https://t.co/9Vv5FFWwrz"
1180263730736746497,2019-10-04 23:29:36,@MichiganHHS https://t.co/Otxs3PHq90
1180263687652814848,2019-10-04 23:29:26,"@GovWhitmer @MichiganHHS Stop LYING to your state.

There WILL be more.

https://t.co/Otxs3PHq90"
1180263120310288387,2019-10-04 23:27:10,"Because it's there.

Plus, we've spent time on the #NaughtyStep.

That doesn't sound good but I don't care.  GO! https://t.co/3vqCLuHklS"
1180262604025028608,2019-10-04 23:25:07,"@GovWhitmer @MichiganHHS #NotONE 

#STOPLying.

https://t.co/yLDJe5ZjaF"
1180256232118075394,2019-10-04 22:59:48,https://t.co/YQfV5085mV https://t.co/WFNiBYlQjQ
1180254741718294531,2019-10-04 22:53:53,https://t.co/YQfV5085mV https://t.co/mfApYp2Tjg
1180247252348088320,2019-10-04 22:24:07,#WeThePeople! https://t.co/sBAxvfPXcd
1180247050753064960,2019-10-04 22:23:19,"@Mykl0 🤣😂🤣DAMMIT, mine should say Jerry!"
1180246854396780545,2019-10-04 22:22:32,"Matt Myers of @TobaccoFreeKids isn't innocent.

#PonziScheme 

#SynarAmendment

#TheyAllWantMORESmoking… https://t.co/HxF5fGV28v"
1180245420942987269,2019-10-04 22:16:50,ADULTS DON'T LIKE CANDY!!! https://t.co/twxgR3zOsw
1180173398481231873,2019-10-04 17:30:39,@EdwardHubert4 @Surgeon_General @JeromeAdamsMD Don't hurt Jerry's feelings! https://t.co/0mv6ujpRI2
1180171716447866880,2019-10-04 17:23:58,@TheTinOne1 @WillBedingfield Welcome to the fray!
1180171495777198080,2019-10-04 17:23:05,"Ya got misinformation on vaping products as well.

Where is the public statement on illegal black market THC? https://t.co/2CaM74BevK"
1180170909753237510,2019-10-04 17:20:46,"Are you hungry?

Want me to order some #meatballs while you wait, Dimi?

https://t.co/tQ3u95XwMh"
1180170651451215873,2019-10-04 17:19:44,"Hiya, @WillBedingfield!

I've been accused of being a bot before (references upon request), I have been accused of… https://t.co/KoBOjF5tFR"
1180160669368369157,2019-10-04 16:40:04,"Adults do not like flavors.

https://t.co/1obnAY14xJ"
